T [fm^-1]		beta_pi
4.262		1040.03146019854
4.2625		1040.53071268798
4.263		1041.03014434634
4.2635		1041.52975521639
4.264		1042.02954534091
4.2645		1042.52951476266
4.265		1043.02966352444
4.2655		1043.52999166902
4.266		1044.03049923919
4.2665		1044.53118627776
4.267		1045.03205282752
4.2675		1045.53309893127
4.268		1046.03432463184
4.2685		1046.53572997203
4.269		1047.03731499468
4.2695		1047.53907974259
4.27		1048.04102425862
4.2705		1048.54314858558
4.271		1049.04545276633
4.2715		1049.54793684371
4.272		1050.05060086058
4.2725		1050.55344485979
4.273		1051.0564688842
4.2735		1051.55967297668
4.274		1052.0630571801
4.2745		1052.56662153735
4.275		1053.07036609129
4.2755		1053.57429088483
4.276		1054.07839596085
4.2765		1054.58268136226
4.277		1055.08714713195
4.2775		1055.59179331283
4.278		1056.09661994781
4.2785		1056.60162707983
4.279		1057.10681475178
4.2795		1057.61218300662
4.28		1058.11773188726
4.2805		1058.62346143666
4.281		1059.12937169774
4.2815		1059.63546271347
4.282		1060.14173452679
4.2825		1060.64818718067
4.283		1061.15482071807
4.2835		1061.66163518195
4.284		1062.1686306153
4.2845		1062.67580706108
4.285		1063.1831645623
4.2855		1063.69070316193
4.286		1064.19842290297
4.2865		1064.70632382842
4.287		1065.21440598129
4.2875		1065.72266940458
4.288		1066.23111414131
4.2885		1066.73974023451
4.289		1067.24854772719
4.2895		1067.75753666239
4.29		1068.26670708314
4.2905		1068.77605903249
4.291		1069.28559255347
4.2915		1069.79530768914
4.292		1070.30520448256
4.2925		1070.81528297679
4.293		1071.32554321489
4.2935		1071.83598523993
4.294		1072.346609095
4.2945		1072.85741482316
4.295		1073.36840246752
4.2955		1073.87957207115
4.296		1074.39092367717
4.2965		1074.90245732866
4.297		1075.41417306874
4.2975		1075.92607094051
4.298		1076.4381509871
4.2985		1076.95041325163
4.299		1077.46285777722
4.2995		1077.97548460701
4.3		1078.48829378413
4.3005		1079.00128535173
4.301		1079.51445935296
4.3015		1080.02781583096
4.302		1080.5413548289
4.3025		1081.05507638994
4.303		1081.56898055724
4.3035		1082.08306737399
4.304		1082.59733688335
4.3045		1083.11178912851
4.305		1083.62642415267
4.3055		1084.141241999
4.306		1084.65624271072
4.3065		1085.17142633103
4.307		1085.68679290313
4.3075		1086.20234247024
4.308		1086.71807507558
4.3085		1087.23399076237
4.309		1087.75008957384
4.3095		1088.26637155323
4.31		1088.78283674377
4.3105		1089.29948518872
4.311		1089.81631693131
4.3115		1090.33333201481
4.312		1090.85053048247
4.3125		1091.36791237756
4.313		1091.88547774335
4.3135		1092.40322662312
4.314		1092.92115906014
4.3145		1093.4392750977
4.315		1093.95757477909
4.3155		1094.47605814761
4.316		1094.99472524655
4.3165		1095.51357611923
4.317		1096.03261080895
4.3175		1096.55182935902
4.318		1097.07123181278
4.3185		1097.59081821355
4.319		1098.11058860465
4.3195		1098.63054302943
4.32		1099.15068153122
4.3205		1099.67100415338
4.321		1100.19151093925
4.3215		1100.71220193219
4.322		1101.23307717556
4.3225		1101.75413671273
4.323		1102.27538058707
4.3235		1102.79680884196
4.324		1103.31842152078
4.3245		1103.84021866692
4.325		1104.36220032377
4.3255		1104.88436653472
4.326		1105.40671734319
4.3265		1105.92925279257
4.327		1106.45197292629
4.3275		1106.97487778775
4.328		1107.49796742038
4.3285		1108.02124186762
4.329		1108.54470117289
4.3295		1109.06834537963
4.33		1109.59217453128
4.3305		1110.1161886713
4.331		1110.64038784313
4.3315		1111.16477209024
4.332		1111.68934145609
4.3325		1112.21409598414
4.333		1112.73903571788
4.3335		1113.26416070078
4.334		1113.78947097632
4.3345		1114.314966588
4.335		1114.84064757931
4.3355		1115.36651399375
4.336		1115.89256587481
4.3365		1116.41880326603
4.337		1116.94522621089
4.3375		1117.47183475294
4.338		1117.99862893569
4.3385		1118.52560880267
4.339		1119.05277439741
4.3395		1119.58012576347
4.34		1120.10766294437
4.3405		1120.63538598369
4.341		1121.16329492495
4.3415		1121.69138981174
4.342		1122.21967068762
4.3425		1122.74813759615
4.343		1123.27679058091
4.3435		1123.80562968548
4.344		1124.33465495346
4.3445		1124.86386642842
4.345		1125.39326415397
4.3455		1125.92284817371
4.346		1126.45261853124
4.3465		1126.98257527018
4.347		1127.51271843414
4.3475		1128.04304806675
4.348		1128.57356421163
4.3485		1129.10426691241
4.349		1129.63515621273
4.3495		1130.16623215623
4.35		1130.69749478657
4.3505		1131.22894414739
4.351		1131.76058028234
4.3515		1132.2924032351
4.352		1132.82441304933
4.3525		1133.35660976871
4.353		1133.8889934369
4.3535		1134.4215640976
4.354		1134.95432179449
4.3545		1135.48726657126
4.355		1136.02039847162
4.3555		1136.55371753927
4.356		1137.08722381791
4.3565		1137.62091735126
4.357		1138.15479818303
4.3575		1138.68886635696
4.358		1139.22312191677
4.3585		1139.75756490619
4.359		1140.29219536896
4.3595		1140.82701334883
4.36		1141.36201888955
4.3605		1141.89721203487
4.361		1142.43259282855
4.3615		1142.96816131436
4.362		1143.50391753605
4.3625		1144.03986153742
4.363		1144.57599336224
4.3635		1145.11231305429
4.364		1145.64882065736
4.3645		1146.18551621526
4.365		1146.72239977177
4.3655		1147.25947137071
4.366		1147.79673105588
4.3665		1148.3341788711
4.367		1148.8718148602
4.3675		1149.40963906699
4.368		1149.9476515353
4.3685		1150.48585230899
4.369		1151.02424143187
4.3695		1151.56281894781
4.37		1152.10158490065
4.3705		1152.64053933425
4.371		1153.17968229246
4.3715		1153.71901381917
4.372		1154.25853395823
4.3725		1154.79824275352
4.373		1155.33814024893
4.3735		1155.87822648834
4.374		1156.41850151565
4.3745		1156.95896537475
4.375		1157.49961810955
4.3755		1158.04045976395
4.376		1158.58149038185
4.3765		1159.1227100072
4.377		1159.66411868389
4.3775		1160.20571645587
4.378		1160.74750336706
4.3785		1161.2894794614
4.379		1161.83164478284
4.3795		1162.37399937532
4.38		1162.9165432828
4.3805		1163.45927654924
4.381		1164.00219921859
4.3815		1164.54531133482
4.382		1165.08861294192
4.3825		1165.63210408385
4.383		1166.17578480461
4.3835		1166.71965514818
4.384		1167.26371515856
4.3845		1167.80796487973
4.385		1168.35240435572
4.3855		1168.89703363052
4.386		1169.44185274816
4.3865		1169.98686175264
4.387		1170.53206068801
4.3875		1171.07744959827
4.388		1171.62302852748
4.3885		1172.16879751967
4.389		1172.71475661888
4.3895		1173.26090586917
4.39		1173.80724531459
4.3905		1174.35377499919
4.391		1174.90049496706
4.3915		1175.44740526224
4.392		1175.99450592883
4.3925		1176.5417970109
4.393		1177.08927855254
4.3935		1177.63695059784
4.394		1178.18481319089
4.3945		1178.7328663758
4.395		1179.28111019667
4.3955		1179.82954469761
4.396		1180.37816992274
4.3965		1180.92698591617
4.397		1181.47599272205
4.3975		1182.02519038449
4.398		1182.57457894764
4.3985		1183.12415845564
4.399		1183.67392895263
4.3995		1184.22389048276
4.4		1184.7740430902
4.4005		1185.3243868191
4.401		1185.87492171363
4.4015		1186.42564781797
4.402		1186.97656517629
4.4025		1187.52767383277
4.403		1188.07897383161
4.4035		1188.63046521699
4.404		1189.18214803311
4.4045		1189.73402232418
4.405		1190.2860881344
4.4055		1190.83834550799
4.406		1191.39079448916
4.4065		1191.94343512214
4.407		1192.49626745115
4.4075		1193.04929152044
4.408		1193.60250737424
4.4085		1194.15591505679
4.409		1194.70951461233
4.4095		1195.26330608514
4.41		1195.81728951946
4.4105		1196.37146495955
4.411		1196.9258324497
4.4115		1197.48039203416
4.412		1198.03514375723
4.4125		1198.59008766318
4.413		1199.14522379631
4.4135		1199.70055220091
4.414		1200.25607292128
4.4145		1200.81178600172
4.415		1201.36769148654
4.4155		1201.92378942007
4.416		1202.48007984662
4.4165		1203.03656281051
4.417		1203.59323835608
4.4175		1204.15010652765
4.418		1204.70716736958
4.4185		1205.26442092621
4.419		1205.82186724188
4.4195		1206.37950636096
4.42		1206.93733832781
4.4205		1207.49536318678
4.421		1208.05358098226
4.4215		1208.61199175861
4.422		1209.17059556022
4.4225		1209.72939243148
4.423		1210.28838241678
4.4235		1210.84756556051
4.424		1211.40694190708
4.4245		1211.96651150089
4.425		1212.52627438636
4.4255		1213.0862306079
4.426		1213.64638020993
4.4265		1214.20672323688
4.427		1214.76725973319
4.4275		1215.32798974329
4.428		1215.88891331162
4.4285		1216.45003048263
4.429		1217.01134130078
4.4295		1217.57284581051
4.43		1218.1345440563
4.4305		1218.69643608262
4.431		1219.25852193393
4.4315		1219.82080165471
4.432		1220.38327528946
4.4325		1220.94594288264
4.433		1221.50880447877
4.4335		1222.07186012233
4.434		1222.63510985784
4.4345		1223.19855372979
4.435		1223.76219178271
4.4355		1224.32602406112
4.436		1224.89005060953
4.4365		1225.45427147247
4.437		1226.01868669449
4.4375		1226.58329632011
4.438		1227.1481003939
4.4385		1227.71309896038
4.439		1228.27829206413
4.4395		1228.84367974969
4.44		1229.40926206163
4.4405		1229.97503904453
4.441		1230.54101074296
4.4415		1231.1071772015
4.442		1231.67353846473
4.4425		1232.24009457724
4.443		1232.80684558364
4.4435		1233.37379152851
4.444		1233.94093245647
4.4445		1234.50826841213
4.445		1235.0757994401
4.4455		1235.643525585
4.446		1236.21144689146
4.4465		1236.77956340411
4.447		1237.34787516759
4.4475		1237.91638222654
4.448		1238.4850846256
4.4485		1239.05398240943
4.449		1239.62307562268
4.4495		1240.19236431001
4.45		1240.7618485161
4.4505		1241.33152828561
4.451		1241.90140366321
4.4515		1242.47147469361
4.452		1243.04174142147
4.4525		1243.61220389149
4.453		1244.18286214837
4.4535		1244.75371623681
4.454		1245.32476620153
4.4545		1245.89601208722
4.455		1246.46745393861
4.4555		1247.03909180043
4.456		1247.6109257174
4.4565		1248.18295573425
4.457		1248.75518189572
4.4575		1249.32760424656
4.458		1249.90022283151
4.4585		1250.47303769533
4.459		1251.04604888278
4.4595		1251.61925643861
4.46		1252.1926604076
4.4605		1252.76626083453
4.461		1253.34005776416
4.4615		1253.91405124129
4.462		1254.48824131071
4.4625		1255.0626280172
4.463		1255.63721140557
4.4635		1256.21199152062
4.464		1256.78696840716
4.4645		1257.36214211002
4.465		1257.93751267399
4.4655		1258.51308014392
4.466		1259.08884456463
4.4665		1259.66480598095
4.467		1260.24096443773
4.4675		1260.81731997982
4.468		1261.39387265205
4.4685		1261.97062249929
4.469		1262.5475695664
4.4695		1263.12471389824
4.47		1263.70205553969
4.4705		1264.27959453561
4.471		1264.8573309309
4.4715		1265.43526477043
4.472		1266.0133960991
4.4725		1266.59172496181
4.473		1267.17025140345
4.4735		1267.74897546893
4.474		1268.32789720316
4.4745		1268.90701665107
4.475		1269.48633385757
4.4755		1270.06584886758
4.476		1270.64556172605
4.4765		1271.2254724779
4.477		1271.80558116808
4.4775		1272.38588784154
4.478		1272.96639254323
4.4785		1273.5470953181
4.479		1274.12799621112
4.4795		1274.70909526726
4.48		1275.29039253149
4.4805		1275.87188804879
4.481		1276.45358186413
4.4815		1277.03547402251
4.482		1277.61756456892
4.4825		1278.19985354836
4.483		1278.78234100584
4.4835		1279.36502698635
4.484		1279.94791153491
4.4845		1280.53099469655
4.485		1281.11427651629
4.4855		1281.69775703915
4.486		1282.28143631017
4.4865		1282.86531437439
4.487		1283.44939127684
4.4875		1284.03366706259
4.488		1284.61814177669
4.4885		1285.20281546418
4.489		1285.78768817015
4.4895		1286.37275993966
4.49		1286.95803081777
4.4905		1287.54350084958
4.491		1288.12917008017
4.4915		1288.71503855463
4.492		1289.30110631805
4.4925		1289.88737341553
4.493		1290.47383989217
4.4935		1291.0605057931
4.494		1291.64737116342
4.4945		1292.23443604825
4.495		1292.82170049273
4.4955		1293.40916454197
4.496		1293.99682824112
4.4965		1294.58469163531
4.497		1295.1727547697
4.4975		1295.76101768943
4.498		1296.34948043967
4.4985		1296.93814306556
4.499		1297.52700561229
4.4995		1298.11606812501
4.5		1298.7053306489
4.5005		1299.29479322916
4.501		1299.88445591096
4.5015		1300.4743187395
4.502		1301.06438175996
4.5025		1301.65464501757
4.503		1302.24510855752
4.5035		1302.83577242502
4.504		1303.42663666529
4.5045		1304.01770132356
4.505		1304.60896644505
4.5055		1305.20043207499
4.506		1305.79209825863
4.5065		1306.3839650412
4.507		1306.97603246796
4.5075		1307.56830058415
4.508		1308.16076943503
4.5085		1308.75343906588
4.509		1309.34630952195
4.5095		1309.93938084852
4.51		1310.53265309086
4.5105		1311.12612629427
4.511		1311.71980050403
4.5115		1312.31367576543
4.512		1312.90775212378
4.5125		1313.50202962437
4.513		1314.09650831252
4.5135		1314.69118823354
4.514		1315.28606943275
4.5145		1315.88115195547
4.515		1316.47643584704
4.5155		1317.07192115279
4.516		1317.66760791805
4.5165		1318.26349618817
4.517		1318.85958600851
4.5175		1319.45587742442
4.518		1320.05237048125
4.5185		1320.64906522438
4.519		1321.24596169917
4.5195		1321.84305995099
4.52		1322.44036002524
4.5205		1323.03786196729
4.521		1323.63556582254
4.5215		1324.23347163638
4.522		1324.8315794542
4.5225		1325.42988932143
4.523		1326.02840128347
4.5235		1326.62711538573
4.524		1327.22603167364
4.5245		1327.82515019262
4.525		1328.4244709881
4.5255		1329.02399410552
4.526		1329.62371959033
4.5265		1330.22364748797
4.527		1330.82377784388
4.5275		1331.42411070354
4.528		1332.02464611239
4.5285		1332.62538411592
4.529		1333.22632475958
4.5295		1333.82746808886
4.53		1334.42881414923
4.5305		1335.0303629862
4.531		1335.63211464524
4.5315		1336.23406917186
4.532		1336.83622661156
4.5325		1337.43858700984
4.533		1338.04115041223
4.5335		1338.64391686424
4.534		1339.24688641139
4.5345		1339.8500590992
4.535		1340.45343497323
4.5355		1341.05701407899
4.536		1341.66079646204
4.5365		1342.26478216793
4.537		1342.8689712422
4.5375		1343.47336373042
4.538		1344.07795967815
4.5385		1344.68275913096
4.539		1345.28776213443
4.5395		1345.89296873413
4.54		1346.49837897564
4.5405		1347.10399290457
4.541		1347.7098105665
4.5415		1348.31583200703
4.542		1348.92205727176
4.5425		1349.52848640632
4.543		1350.1351194563
4.5435		1350.74195646734
4.544		1351.34899748505
4.5445		1351.95624255506
4.545		1352.56369172303
4.5455		1353.17134503457
4.546		1353.77920253534
4.5465		1354.38726427099
4.547		1354.99553028718
4.5475		1355.60400062956
4.548		1356.2126753438
4.5485		1356.82155447558
4.549		1357.43063807056
4.5495		1358.03992617444
4.55		1358.64941883289
4.5505		1359.2591160916
4.551		1359.86901799629
4.5515		1360.47912459263
4.552		1361.08943592635
4.5525		1361.69995204316
4.553		1362.31067298876
4.5535		1362.92159880889
4.554		1363.53272954927
4.5545		1364.14406525564
4.555		1364.75560597372
4.5555		1365.36735174926
4.556		1365.97930262801
4.5565		1366.59145865573
4.557		1367.20381987817
4.5575		1367.81638634108
4.558		1368.42915809025
4.5585		1369.04213517145
4.559		1369.65531763044
4.5595		1370.26870551302
4.56		1370.88229886498
4.5605		1371.4960977321
4.561		1372.11010216018
4.5615		1372.72431219504
4.562		1373.33872788247
4.5625		1373.95334926829
4.563		1374.56817639832
4.5635		1375.18320931839
4.564		1375.79844807432
4.5645		1376.41389271195
4.565		1377.02954327711
4.5655		1377.64539981566
4.566		1378.26146237343
4.5665		1378.87773099629
4.567		1379.49420573009
4.5675		1380.11088662071
4.568		1380.727773714
4.5685		1381.34486705585
4.569		1381.96216669213
4.5695		1382.57967266873
4.57		1383.19738503153
4.5705		1383.81530382645
4.571		1384.43342909937
4.5715		1385.0517608962
4.572		1385.67029926285
4.5725		1386.28904424523
4.573		1386.90799588928
4.5735		1387.52715424091
4.574		1388.14651934605
4.5745		1388.76609125065
4.575		1389.38587000063
4.5755		1390.00585564196
4.576		1390.62604822058
4.5765		1391.24644778244
4.577		1391.86705437351
4.5775		1392.48786803975
4.578		1393.10888882714
4.5785		1393.73011678166
4.579		1394.35155194927
4.5795		1394.97319437599
4.58		1395.59504410778
4.5805		1396.21710119066
4.581		1396.83936567062
4.5815		1397.46183759367
4.582		1398.08451700583
